TransactionID,ClientID,ChannelID,Amount,PaymentMethod,PaymentDate,Month
TXN09445,6,1,828.38,PayNow,2024-03-26,Mar 2024
TXN09446,6,4,8056.56,PayPal,2024-02-18,Feb 2024
TXN09447,4,4,8656.97,Bank Transfer,2024-01-16,Jan 2024
TXN09448,7,1,3056.67,PayNow,2024-02-25,Feb 2024
TXN09449,5,1,9953.38,Credit Card,2024-04-30,Apr 2024
TXN09450,4,2,6350.28,PayPal,2024-04-21,Apr 2024
TXN09451,2,3,5328.89,Bank Transfer,2024-04-16,Apr 2024
TXN09452,4,4,3366.47,PayNow,2024-03-08,Mar 2024
TXN09453,8,5,2038.65,PayPal,2024-01-20,Jan 2024
TXN09454,8,4,2428.18,PayPal,2024-04-02,Apr 2024
TXN09455,5,4,780.09,PayPal,2024-01-18,Jan 2024
TXN09456,2,5,4089.6,Credit Card,2024-03-06,Mar 2024
TXN09457,1,5,1973.3,PayPal,2024-01-16,Jan 2024
TXN09458,4,3,9308.57,PayPal,2024-05-10,May 2024
TXN09459,8,5,2869.36,PayPal,2024-02-02,Feb 2024
TXN09460,8,4,3620.6,Credit Card,2024-05-02,May 2024
TXN09461,4,3,9419.54,PayPal,2024-02-04,Feb 2024
TXN09462,5,3,1587.56,Bank Transfer,2024-02-01,Feb 2024
TXN09463,5,1,7905.78,Bank Transfer,2024-04-25,Apr 2024
TXN09464,6,4,9659.06,Bank Transfer,2024-04-17,Apr 2024
TXN09465,4,4,5047.44,PayPal,2024-05-25,May 2024
TXN09466,8,3,7735.6,PayNow,2024-02-15,Feb 2024
TXN09467,1,2,7901.27,Bank Transfer,2024-03-07,Mar 2024
TXN09468,6,5,3901.29,Bank Transfer,2024-04-24,Apr 2024
TXN09469,5,2,2221.43,Credit Card,2024-04-12,Apr 2024
TXN09470,5,4,819.45,PayNow,2024-05-28,May 2024
TXN09471,8,4,3901.48,Bank Transfer,2024-03-07,Mar 2024
TXN09472,2,5,7421.27,PayPal,2024-01-03,Jan 2024
TXN09473,3,4,1093.15,Bank Transfer,2024-04-08,Apr 2024
TXN09474,6,2,8728.42,PayPal,2024-05-10,May 2024
TXN09475,6,5,2716.76,PayNow,2024-01-17,Jan 2024
TXN09476,1,2,8318.21,PayPal,2024-02-27,Feb 2024
TXN09477,6,3,3068.01,Bank Transfer,2024-03-02,Mar 2024
TXN09478,1,2,6345.26,PayNow,2024-03-12,Mar 2024
TXN09479,1,3,7139.36,PayPal,2024-05-17,May 2024
TXN09480,1,5,7265.66,PayPal,2024-05-22,May 2024
TXN09481,5,2,5132.58,PayNow,2024-02-21,Feb 2024
TXN09482,8,1,1558.62,PayPal,2024-04-22,Apr 2024
TXN09483,8,2,5064.04,Credit Card,2024-05-20,May 2024
TXN09484,7,1,8469.52,PayPal,2024-03-28,Mar 2024
TXN09485,2,4,2510.46,PayPal,2024-02-10,Feb 2024
TXN09486,4,5,7363.71,Bank Transfer,2024-01-22,Jan 2024
TXN09487,5,1,7137.63,Bank Transfer,2024-01-17,Jan 2024
TXN09488,2,4,4539.04,Credit Card,2024-01-20,Jan 2024
TXN09489,3,3,7593.96,PayPal,2024-04-18,Apr 2024
TXN09490,7,4,8858.97,PayPal,2024-05-19,May 2024
TXN09491,2,5,1816.85,PayNow,2024-02-14,Feb 2024
TXN09492,3,2,2947.52,PayPal,2024-04-28,Apr 2024
TXN09493,7,4,902.94,PayPal,2024-05-21,May 2024
TXN09494,7,4,1374.02,PayNow,2024-01-27,Jan 2024
TXN09495,6,4,6292.0,PayNow,2024-05-12,May 2024
TXN09496,6,2,2326.67,PayNow,2024-04-26,Apr 2024
TXN09497,1,1,7958.9,Bank Transfer,2024-02-08,Feb 2024
TXN09498,2,2,7884.49,Bank Transfer,2024-03-15,Mar 2024
TXN09499,6,3,1721.48,PayNow,2024-03-05,Mar 2024
TXN09500,2,1,3785.69,PayNow,2024-05-02,May 2024
TXN09501,3,2,9512.0,Credit Card,2024-05-12,May 2024
TXN09502,6,1,4723.85,Credit Card,2024-05-24,May 2024
TXN09503,1,4,4834.0,PayPal,2024-04-25,Apr 2024
TXN09504,2,2,1423.32,PayPal,2024-02-20,Feb 2024
TXN09505,6,2,5758.6,Bank Transfer,2024-03-17,Mar 2024
TXN09506,5,2,3813.41,Credit Card,2024-04-12,Apr 2024
TXN09507,6,2,2809.2,Bank Transfer,2024-02-27,Feb 2024
TXN09508,1,1,2024.71,PayNow,2024-01-23,Jan 2024
TXN09509,8,3,7808.03,Credit Card,2024-04-13,Apr 2024
TXN09510,6,5,7748.16,PayPal,2024-03-15,Mar 2024
TXN09511,1,2,1405.28,PayPal,2024-04-30,Apr 2024
TXN09512,6,4,5562.16,Bank Transfer,2024-01-01,Jan 2024
TXN09513,4,2,890.57,PayNow,2024-04-04,Apr 2024
TXN09514,6,3,4023.51,Bank Transfer,2024-02-25,Feb 2024
TXN09515,8,5,5347.78,Bank Transfer,2024-04-11,Apr 2024
TXN09516,7,2,4483.89,PayNow,2024-04-21,Apr 2024
TXN09517,5,5,5323.71,Credit Card,2024-03-20,Mar 2024
TXN09518,7,2,7640.12,PayPal,2024-01-08,Jan 2024
TXN09519,4,5,1826.36,Credit Card,2024-04-24,Apr 2024
TXN09520,1,3,1835.74,PayNow,2024-04-06,Apr 2024
TXN09521,3,1,1351.01,Bank Transfer,2024-02-07,Feb 2024
TXN09522,8,3,9591.58,PayNow,2024-03-09,Mar 2024
TXN09523,7,5,6805.16,Bank Transfer,2024-01-13,Jan 2024
TXN09524,4,5,5061.24,Credit Card,2024-01-16,Jan 2024
TXN09525,3,1,2547.54,Bank Transfer,2024-01-25,Jan 2024
TXN09526,4,5,7688.69,Credit Card,2024-05-09,May 2024
TXN09527,6,1,7919.55,PayNow,2024-01-27,Jan 2024
TXN09528,5,4,9850.48,Credit Card,2024-03-30,Mar 2024
TXN09529,1,4,5372.15,Bank Transfer,2024-04-21,Apr 2024
TXN09530,5,1,558.26,PayNow,2024-01-10,Jan 2024
TXN09531,7,5,660.98,Bank Transfer,2024-03-10,Mar 2024
TXN09532,5,2,9217.71,PayPal,2024-01-31,Jan 2024
TXN09533,6,4,2988.9,Bank Transfer,2024-01-01,Jan 2024
TXN09534,2,1,9145.19,PayNow,2024-01-27,Jan 2024
TXN09535,6,5,6497.9,Bank Transfer,2024-03-09,Mar 2024
TXN09536,2,4,6154.73,Credit Card,2024-05-27,May 2024
TXN09537,1,5,8710.7,Bank Transfer,2024-04-07,Apr 2024
TXN09538,5,1,5156.0,PayPal,2024-04-07,Apr 2024
TXN09539,3,1,9133.3,PayNow,2024-03-22,Mar 2024
TXN09540,5,5,6527.55,PayPal,2024-05-26,May 2024
TXN09541,1,1,4495.18,Credit Card,2024-01-07,Jan 2024
TXN09542,2,3,8991.54,Bank Transfer,2024-01-28,Jan 2024
TXN09543,1,5,4157.51,Bank Transfer,2024-04-16,Apr 2024
TXN09544,6,2,6724.61,PayPal,2024-03-17,Mar 2024
TXN09545,3,1,528.33,PayPal,2024-02-23,Feb 2024
TXN09546,2,3,2366.25,Bank Transfer,2024-01-09,Jan 2024
TXN09547,6,2,2201.14,PayNow,2024-01-08,Jan 2024
TXN09548,3,3,6933.01,Credit Card,2024-04-20,Apr 2024
TXN09549,8,1,3014.92,PayNow,2024-03-17,Mar 2024
TXN09550,6,3,3884.63,Credit Card,2024-05-21,May 2024
TXN09551,4,2,7316.17,Credit Card,2024-04-13,Apr 2024
TXN09552,8,3,1447.55,Bank Transfer,2024-03-26,Mar 2024
TXN09553,4,5,1432.38,Credit Card,2024-04-04,Apr 2024
TXN09554,2,4,8236.07,PayPal,2024-03-01,Mar 2024
TXN09555,8,1,6432.47,PayNow,2024-05-07,May 2024
TXN09556,2,5,9181.76,PayNow,2024-02-09,Feb 2024
TXN09557,7,5,8815.55,Credit Card,2024-05-09,May 2024
TXN09558,4,5,2974.07,Credit Card,2024-03-07,Mar 2024
TXN09559,3,3,7849.8,PayNow,2024-01-09,Jan 2024
TXN09560,4,5,7293.02,Credit Card,2024-05-03,May 2024
TXN09561,8,1,2536.36,PayPal,2024-02-19,Feb 2024
TXN09562,2,2,991.56,PayPal,2024-02-22,Feb 2024
TXN09563,5,5,3870.36,Credit Card,2024-05-25,May 2024
TXN09564,5,5,4858.17,Credit Card,2024-04-26,Apr 2024
TXN09565,5,1,7366.66,PayNow,2024-02-18,Feb 2024
TXN09566,5,1,3534.49,Credit Card,2024-01-31,Jan 2024
TXN09567,2,2,7248.96,PayPal,2024-05-21,May 2024
TXN09568,8,1,522.37,PayNow,2024-01-20,Jan 2024
TXN09569,6,3,7417.48,Credit Card,2024-05-11,May 2024
TXN09570,4,3,5310.2,Credit Card,2024-02-04,Feb 2024
TXN09571,5,3,2071.43,PayNow,2024-01-03,Jan 2024
TXN09572,7,2,3570.32,PayNow,2024-03-04,Mar 2024
TXN09573,2,3,3054.84,Bank Transfer,2024-04-20,Apr 2024
TXN09574,8,1,1095.29,Credit Card,2024-05-24,May 2024
TXN09575,3,1,3666.61,PayNow,2024-02-18,Feb 2024
TXN09576,8,4,1541.1,Credit Card,2024-01-28,Jan 2024
TXN09577,4,2,2879.71,Credit Card,2024-03-19,Mar 2024
TXN09578,6,2,9348.49,PayPal,2024-04-13,Apr 2024
TXN09579,3,1,4186.08,PayPal,2024-01-20,Jan 2024
TXN09580,5,5,1336.4,Credit Card,2024-05-24,May 2024
TXN09581,2,1,2064.62,Bank Transfer,2024-01-01,Jan 2024
TXN09582,1,1,4487.78,PayPal,2024-02-26,Feb 2024
TXN09583,6,4,6680.12,Bank Transfer,2024-03-27,Mar 2024
TXN09584,4,5,7406.31,Bank Transfer,2024-02-17,Feb 2024
TXN09585,5,1,3287.6,PayNow,2024-04-09,Apr 2024
TXN09586,7,2,2164.55,Credit Card,2024-03-13,Mar 2024
TXN09587,5,5,6609.93,PayNow,2024-05-04,May 2024
TXN09588,1,3,7436.14,PayNow,2024-02-21,Feb 2024
TXN09589,5,2,5484.73,Credit Card,2024-01-02,Jan 2024
TXN09590,4,4,1947.84,PayPal,2024-04-21,Apr 2024
TXN09591,3,1,749.65,PayPal,2024-05-05,May 2024
TXN09592,8,3,9558.21,Credit Card,2024-02-17,Feb 2024
TXN09593,6,5,1255.89,PayNow,2024-01-13,Jan 2024
TXN09594,2,3,3725.93,Credit Card,2024-04-27,Apr 2024
TXN09595,5,5,3894.24,PayNow,2024-05-21,May 2024
TXN09596,7,3,2844.77,PayNow,2024-02-12,Feb 2024
TXN09597,3,1,5097.18,Bank Transfer,2024-02-05,Feb 2024
TXN09598,5,2,3012.64,PayPal,2024-05-21,May 2024
TXN09599,1,2,713.7,Bank Transfer,2024-02-13,Feb 2024
TXN09600,8,2,4147.61,Credit Card,2024-01-20,Jan 2024
TXN09601,5,2,811.14,PayNow,2024-03-03,Mar 2024
TXN09602,2,2,1513.55,PayNow,2024-05-05,May 2024
TXN09603,3,3,2657.78,Bank Transfer,2024-04-07,Apr 2024
TXN09604,3,3,8573.66,Bank Transfer,2024-01-16,Jan 2024
TXN09605,1,1,1574.65,Credit Card,2024-01-05,Jan 2024
TXN09606,7,3,8411.96,Bank Transfer,2024-03-13,Mar 2024
TXN09607,5,2,4917.24,PayPal,2024-01-22,Jan 2024
TXN09608,1,3,3690.26,Bank Transfer,2024-05-08,May 2024
TXN09609,8,4,723.6,Bank Transfer,2024-02-04,Feb 2024
TXN09610,1,3,5851.95,PayPal,2024-04-19,Apr 2024
TXN09611,8,2,3839.6,PayPal,2024-05-01,May 2024
TXN09612,2,1,2511.06,Credit Card,2024-03-19,Mar 2024
TXN09613,7,3,6372.21,PayPal,2024-04-24,Apr 2024
TXN09614,3,4,7212.19,Bank Transfer,2024-04-25,Apr 2024
TXN09615,7,5,749.75,Credit Card,2024-02-25,Feb 2024
TXN09616,2,1,6351.58,PayNow,2024-04-23,Apr 2024
TXN09617,6,1,6752.54,PayNow,2024-05-07,May 2024
TXN09618,3,1,1403.93,Bank Transfer,2024-02-17,Feb 2024
TXN09619,1,3,1852.7,PayNow,2024-05-03,May 2024
TXN09620,4,2,6664.99,Bank Transfer,2024-05-25,May 2024
TXN09621,2,3,2706.84,Credit Card,2024-02-23,Feb 2024
TXN09622,2,4,9855.97,PayPal,2024-04-14,Apr 2024
TXN09623,5,4,6031.04,Credit Card,2024-03-19,Mar 2024
TXN09624,2,1,6234.47,PayNow,2024-05-04,May 2024
TXN09625,2,1,4015.69,PayPal,2024-01-18,Jan 2024
TXN09626,4,5,1070.27,Bank Transfer,2024-02-02,Feb 2024
TXN09627,2,3,6648.24,PayPal,2024-05-06,May 2024
TXN09628,3,4,3363.53,Bank Transfer,2024-01-03,Jan 2024
TXN09629,3,3,3719.72,PayNow,2024-04-13,Apr 2024
TXN09630,4,4,1157.3,PayNow,2024-04-06,Apr 2024
TXN09631,8,3,8710.99,Credit Card,2024-04-28,Apr 2024
TXN09632,8,1,1141.24,PayPal,2024-04-01,Apr 2024
TXN09633,5,3,3151.39,Credit Card,2024-05-15,May 2024
TXN09634,8,3,7851.73,PayNow,2024-02-09,Feb 2024
TXN09635,5,3,9403.28,PayPal,2024-02-13,Feb 2024
TXN09636,7,4,4563.77,Credit Card,2024-02-22,Feb 2024
TXN09637,5,5,7679.94,PayPal,2024-03-14,Mar 2024
TXN09638,2,5,5478.24,PayPal,2024-01-30,Jan 2024
TXN09639,3,4,7310.05,Bank Transfer,2024-01-18,Jan 2024
TXN09640,8,4,3238.13,PayPal,2024-03-16,Mar 2024
TXN09641,5,3,7152.48,PayPal,2024-04-22,Apr 2024
TXN09642,4,1,6585.58,Credit Card,2024-03-01,Mar 2024
TXN09643,7,4,3607.37,PayNow,2024-03-22,Mar 2024
TXN09644,4,3,3134.21,PayNow,2024-01-31,Jan 2024
TXN09645,8,5,4839.34,Credit Card,2024-03-28,Mar 2024
TXN09646,1,4,8987.65,Credit Card,2024-04-27,Apr 2024
TXN09647,6,3,9702.75,Credit Card,2024-03-20,Mar 2024
TXN09648,2,4,2360.48,PayNow,2024-01-06,Jan 2024
TXN09649,3,4,2134.84,PayNow,2024-01-27,Jan 2024
TXN09650,3,1,6563.99,PayNow,2024-05-30,May 2024
TXN09651,8,2,2954.16,PayNow,2024-04-07,Apr 2024
TXN09652,6,2,3601.9,Credit Card,2024-04-03,Apr 2024
TXN09653,8,3,6529.22,PayNow,2024-05-07,May 2024
TXN09654,6,2,9269.46,PayPal,2024-04-20,Apr 2024
TXN09655,3,3,2552.25,PayNow,2024-03-19,Mar 2024
TXN09656,3,2,724.87,Bank Transfer,2024-02-09,Feb 2024
TXN09657,5,1,533.52,PayNow,2024-01-14,Jan 2024
TXN09658,7,1,4847.29,PayPal,2024-05-26,May 2024
TXN09659,3,1,9562.67,Credit Card,2024-03-28,Mar 2024
TXN09660,8,4,947.44,PayPal,2024-03-12,Mar 2024
TXN09661,4,4,2117.29,Credit Card,2024-04-25,Apr 2024
TXN09662,4,2,9755.3,PayNow,2024-01-15,Jan 2024
TXN09663,4,2,1062.49,Credit Card,2024-04-09,Apr 2024
TXN09664,6,1,4271.13,PayPal,2024-04-18,Apr 2024
TXN09665,6,5,5438.45,PayNow,2024-01-30,Jan 2024
TXN09666,3,2,4270.74,PayNow,2024-03-30,Mar 2024
TXN09667,2,1,8103.63,Bank Transfer,2024-01-19,Jan 2024
TXN09668,7,4,4337.16,Credit Card,2024-01-09,Jan 2024
TXN09669,1,4,1865.94,Bank Transfer,2024-03-17,Mar 2024
TXN09670,6,1,7117.0,PayPal,2024-01-25,Jan 2024
TXN09671,2,5,4074.92,Bank Transfer,2024-03-21,Mar 2024
TXN09672,7,1,3704.57,PayPal,2024-05-27,May 2024
TXN09673,4,1,9518.54,Bank Transfer,2024-03-31,Mar 2024
TXN09674,3,2,811.66,Credit Card,2024-03-10,Mar 2024
TXN09675,4,1,8005.26,Credit Card,2024-03-14,Mar 2024
TXN09676,8,2,2076.71,PayPal,2024-04-26,Apr 2024
TXN09677,6,5,5880.91,PayPal,2024-03-05,Mar 2024
TXN09678,5,2,5637.0,PayPal,2024-05-04,May 2024
TXN09679,2,4,7850.65,PayPal,2024-01-09,Jan 2024
TXN09680,8,2,9102.81,Credit Card,2024-05-15,May 2024
TXN09681,2,1,8162.21,Credit Card,2024-01-31,Jan 2024
TXN09682,3,5,1928.74,Bank Transfer,2024-03-30,Mar 2024
TXN09683,4,3,9276.37,Bank Transfer,2024-05-15,May 2024
TXN09684,4,4,5191.07,Credit Card,2024-02-07,Feb 2024
TXN09685,5,5,8117.94,PayPal,2024-03-10,Mar 2024
TXN09686,3,3,3147.24,PayPal,2024-03-02,Mar 2024
TXN09687,5,4,829.11,Credit Card,2024-05-20,May 2024
TXN09688,7,1,4262.16,PayNow,2024-02-13,Feb 2024
TXN09689,5,2,4937.29,Bank Transfer,2024-03-24,Mar 2024
TXN09690,8,1,1756.61,PayNow,2024-02-20,Feb 2024
TXN09691,2,4,6320.24,Credit Card,2024-04-07,Apr 2024
TXN09692,8,4,1192.17,Bank Transfer,2024-03-20,Mar 2024
TXN09693,6,3,3290.66,Credit Card,2024-04-19,Apr 2024
TXN09694,4,4,4916.73,Credit Card,2024-03-08,Mar 2024
TXN09695,7,4,9283.99,Credit Card,2024-02-12,Feb 2024
TXN09696,1,2,3553.17,Bank Transfer,2024-03-25,Mar 2024
TXN09697,8,2,9813.44,PayNow,2024-03-01,Mar 2024
TXN09698,5,3,9830.54,PayPal,2024-04-11,Apr 2024
TXN09699,5,5,7720.3,PayNow,2024-01-03,Jan 2024
TXN09700,2,5,6135.05,PayPal,2024-01-23,Jan 2024
TXN09701,7,2,2171.44,Bank Transfer,2024-03-22,Mar 2024
TXN09702,8,5,1177.19,Credit Card,2024-04-13,Apr 2024
TXN09703,8,5,3699.46,Bank Transfer,2024-01-20,Jan 2024
TXN09704,3,4,2196.19,Credit Card,2024-03-29,Mar 2024
TXN09705,5,2,7746.22,Bank Transfer,2024-04-13,Apr 2024
TXN09706,6,2,5689.67,Credit Card,2024-02-06,Feb 2024
TXN09707,8,3,8011.11,PayPal,2024-05-21,May 2024
TXN09708,2,4,4349.54,PayPal,2024-04-09,Apr 2024
TXN09709,3,3,8696.88,PayNow,2024-02-11,Feb 2024
TXN09710,4,4,4612.45,PayPal,2024-05-13,May 2024
TXN09711,4,2,9972.27,PayNow,2024-05-29,May 2024
TXN09712,4,2,4983.09,Bank Transfer,2024-01-13,Jan 2024
TXN09713,2,3,8415.44,Bank Transfer,2024-04-10,Apr 2024
TXN09714,7,5,4355.22,Credit Card,2024-04-09,Apr 2024
TXN09715,1,4,6093.99,PayPal,2024-05-18,May 2024
TXN09716,4,1,739.82,Bank Transfer,2024-03-26,Mar 2024
TXN09717,8,3,628.44,Bank Transfer,2024-02-06,Feb 2024
TXN09718,1,3,4968.22,Credit Card,2024-04-14,Apr 2024
TXN09719,1,2,9000.44,PayPal,2024-02-09,Feb 2024
TXN09720,5,2,6981.04,Bank Transfer,2024-01-23,Jan 2024
TXN09721,5,4,8328.17,PayPal,2024-04-30,Apr 2024
TXN09722,4,5,2166.53,Bank Transfer,2024-05-25,May 2024
TXN09723,5,5,3613.42,Bank Transfer,2024-04-14,Apr 2024
TXN09724,7,2,6302.07,Bank Transfer,2024-05-07,May 2024
TXN09725,4,2,7644.04,Credit Card,2024-04-11,Apr 2024
TXN09726,3,5,1311.99,PayNow,2024-04-30,Apr 2024
TXN09727,2,4,9241.6,Credit Card,2024-05-08,May 2024
TXN09728,1,5,5575.47,Credit Card,2024-05-30,May 2024
TXN09729,1,5,2474.63,PayPal,2024-03-08,Mar 2024
TXN09730,8,2,9955.14,PayNow,2024-02-15,Feb 2024
TXN09731,3,2,5097.09,PayNow,2024-03-25,Mar 2024
TXN09732,7,4,2709.41,Bank Transfer,2024-02-04,Feb 2024
TXN09733,3,2,9008.68,Credit Card,2024-05-03,May 2024
TXN09734,6,2,1887.06,Credit Card,2024-03-21,Mar 2024
TXN09735,7,5,8718.36,Bank Transfer,2024-01-25,Jan 2024
TXN09736,8,3,3934.17,Credit Card,2024-02-17,Feb 2024
TXN09737,6,1,4509.79,PayPal,2024-04-11,Apr 2024
TXN09738,5,5,7941.04,Credit Card,2024-02-14,Feb 2024
TXN09739,4,5,4539.71,Credit Card,2024-02-27,Feb 2024
TXN09740,8,3,8516.42,PayPal,2024-03-28,Mar 2024
TXN09741,5,4,1124.12,Credit Card,2024-04-11,Apr 2024
TXN09742,2,2,9169.39,Bank Transfer,2024-05-11,May 2024
TXN09743,8,2,2336.43,Credit Card,2024-01-01,Jan 2024
TXN09744,2,5,2999.35,PayPal,2024-05-29,May 2024
TXN09745,6,1,7865.16,Bank Transfer,2024-03-25,Mar 2024
TXN09746,6,1,9714.43,PayPal,2024-04-20,Apr 2024
TXN09747,6,3,6390.49,Credit Card,2024-04-17,Apr 2024
TXN09748,7,5,4706.78,Credit Card,2024-04-07,Apr 2024
TXN09749,3,2,4093.27,PayNow,2024-02-17,Feb 2024
TXN09750,6,1,8551.69,Bank Transfer,2024-05-26,May 2024
TXN09751,1,3,2372.47,PayNow,2024-04-25,Apr 2024
TXN09752,5,5,1484.08,PayPal,2024-02-09,Feb 2024
TXN09753,7,2,1636.59,PayPal,2024-02-09,Feb 2024
TXN09754,5,3,1905.19,Bank Transfer,2024-04-30,Apr 2024
TXN09755,3,3,1746.3,Credit Card,2024-01-26,Jan 2024
TXN09756,4,5,1380.12,Credit Card,2024-05-02,May 2024
TXN09757,5,4,2438.02,PayPal,2024-02-29,Feb 2024
TXN09758,2,1,6785.54,PayNow,2024-03-24,Mar 2024
TXN09759,4,5,3605.82,Bank Transfer,2024-05-18,May 2024
TXN09760,3,4,1460.65,PayNow,2024-03-01,Mar 2024
TXN09761,4,3,1331.98,Bank Transfer,2024-03-21,Mar 2024
TXN09762,7,2,9854.68,PayNow,2024-03-22,Mar 2024
TXN09763,2,4,9648.86,Credit Card,2024-02-27,Feb 2024
TXN09764,4,2,7717.15,PayNow,2024-04-07,Apr 2024
TXN09765,2,3,8780.51,Bank Transfer,2024-04-24,Apr 2024
TXN09766,3,3,3375.59,PayPal,2024-03-03,Mar 2024
TXN09767,3,2,809.75,Bank Transfer,2024-04-15,Apr 2024
TXN09768,5,3,7838.71,Credit Card,2024-05-25,May 2024
TXN09769,5,3,4878.18,PayPal,2024-02-14,Feb 2024
TXN09770,2,5,6806.2,Credit Card,2024-05-26,May 2024
TXN09771,3,3,9443.59,Bank Transfer,2024-04-19,Apr 2024
TXN09772,5,3,2863.66,PayPal,2024-01-28,Jan 2024
TXN09773,2,2,2561.36,PayPal,2024-03-27,Mar 2024
TXN09774,4,4,4926.48,PayNow,2024-01-29,Jan 2024
TXN09775,2,4,1454.44,Credit Card,2024-04-08,Apr 2024
TXN09776,5,2,2651.91,Credit Card,2024-03-22,Mar 2024
TXN09777,4,4,4961.39,Bank Transfer,2024-05-03,May 2024
TXN09778,5,4,538.58,PayNow,2024-05-07,May 2024
TXN09779,2,2,1526.16,PayNow,2024-03-02,Mar 2024
TXN09780,7,5,7811.33,Bank Transfer,2024-01-01,Jan 2024
TXN09781,8,2,8613.45,PayNow,2024-04-19,Apr 2024
TXN09782,7,2,6322.14,Credit Card,2024-01-23,Jan 2024
TXN09783,7,4,5743.56,PayPal,2024-01-28,Jan 2024
TXN09784,7,3,5168.29,PayNow,2024-03-21,Mar 2024
TXN09785,2,5,8296.33,PayNow,2024-01-04,Jan 2024
TXN09786,4,1,4803.99,PayNow,2024-03-29,Mar 2024
TXN09787,1,3,4215.37,Credit Card,2024-03-24,Mar 2024
TXN09788,2,3,7207.02,PayNow,2024-04-21,Apr 2024
TXN09789,4,5,8793.94,Bank Transfer,2024-01-13,Jan 2024
TXN09790,8,3,3172.75,PayPal,2024-04-06,Apr 2024
TXN09791,1,5,3295.59,PayNow,2024-04-17,Apr 2024
TXN09792,6,1,6356.87,PayPal,2024-02-03,Feb 2024
TXN09793,7,1,2571.65,PayNow,2024-02-20,Feb 2024
TXN09794,3,5,7679.48,Bank Transfer,2024-03-23,Mar 2024
TXN09795,2,2,1911.4,PayPal,2024-02-18,Feb 2024
TXN09796,4,3,2425.39,PayNow,2024-05-04,May 2024
TXN09797,6,5,6000.02,PayPal,2024-05-17,May 2024
TXN09798,7,2,5366.34,PayPal,2024-04-29,Apr 2024
TXN09799,3,2,3673.99,PayNow,2024-05-27,May 2024
TXN09800,8,4,2363.41,PayPal,2024-02-28,Feb 2024
TXN09801,8,1,1229.86,Credit Card,2024-02-15,Feb 2024
TXN09802,6,2,9669.43,PayNow,2024-04-21,Apr 2024
TXN09803,6,2,6252.2,PayNow,2024-03-26,Mar 2024
TXN09804,7,5,5453.04,PayNow,2024-01-13,Jan 2024
TXN09805,3,5,3004.86,PayPal,2024-05-08,May 2024
TXN09806,1,5,5950.49,PayPal,2024-03-01,Mar 2024
TXN09807,6,3,7097.57,PayNow,2024-02-08,Feb 2024
TXN09808,8,5,2441.57,PayNow,2024-02-01,Feb 2024
TXN09809,2,3,9022.41,Credit Card,2024-02-26,Feb 2024
TXN09810,3,1,3884.12,PayNow,2024-03-08,Mar 2024
TXN09811,7,4,8505.03,Bank Transfer,2024-01-09,Jan 2024
TXN09812,3,5,9562.72,PayNow,2024-03-20,Mar 2024
TXN09813,5,1,3437.76,PayNow,2024-05-06,May 2024
TXN09814,8,4,9922.25,Credit Card,2024-02-10,Feb 2024
TXN09815,6,3,9248.58,PayPal,2024-02-21,Feb 2024
TXN09816,4,1,9664.9,PayPal,2024-04-07,Apr 2024
TXN09817,8,3,1230.72,Credit Card,2024-05-26,May 2024
TXN09818,1,4,7187.93,PayNow,2024-05-29,May 2024
TXN09819,5,1,5132.82,Bank Transfer,2024-01-26,Jan 2024
TXN09820,7,1,3944.24,Credit Card,2024-03-12,Mar 2024
TXN09821,2,1,5240.73,Bank Transfer,2024-03-10,Mar 2024
TXN09822,3,2,1000.16,Bank Transfer,2024-05-24,May 2024
TXN09823,2,2,6372.75,Credit Card,2024-03-22,Mar 2024
TXN09824,6,1,1108.24,Credit Card,2024-02-15,Feb 2024
TXN09825,8,3,9077.33,PayPal,2024-03-18,Mar 2024
TXN09826,1,3,9992.57,PayNow,2024-02-15,Feb 2024
TXN09827,4,4,5288.17,Credit Card,2024-02-02,Feb 2024
TXN09828,8,3,5060.85,PayNow,2024-03-05,Mar 2024
TXN09829,7,5,3190.38,Bank Transfer,2024-03-21,Mar 2024
TXN09830,4,2,2502.0,Bank Transfer,2024-04-07,Apr 2024
TXN09831,5,4,3755.17,Credit Card,2024-05-22,May 2024
TXN09832,5,5,2398.39,Credit Card,2024-02-23,Feb 2024
TXN09833,3,3,1347.36,Credit Card,2024-05-23,May 2024
TXN09834,7,1,4353.08,PayNow,2024-01-31,Jan 2024
TXN09835,1,2,3978.33,Bank Transfer,2024-03-08,Mar 2024
TXN09836,2,4,6987.07,Bank Transfer,2024-03-15,Mar 2024
TXN09837,5,2,9385.25,Credit Card,2024-02-22,Feb 2024
TXN09838,2,5,7337.26,Bank Transfer,2024-04-26,Apr 2024
TXN09839,3,1,8107.98,Credit Card,2024-01-26,Jan 2024
TXN09840,4,5,2067.14,Bank Transfer,2024-04-21,Apr 2024
TXN09841,7,4,9918.32,Credit Card,2024-01-18,Jan 2024
TXN09842,1,5,8123.01,Credit Card,2024-01-22,Jan 2024
TXN09843,4,5,5792.54,PayPal,2024-02-09,Feb 2024
TXN09844,8,1,7818.37,Bank Transfer,2024-05-27,May 2024
TXN09845,8,5,8886.15,Bank Transfer,2024-04-01,Apr 2024
TXN09846,7,3,3069.1,Credit Card,2024-04-01,Apr 2024
TXN09847,4,3,3273.82,PayPal,2024-01-18,Jan 2024
TXN09848,7,2,6122.42,PayPal,2024-02-17,Feb 2024
